ADG_CODE,GOOD_NAME,BRAND,CATEGORY
901,Սուրճ լուծվող Nescafe 16գ 3ը-1ում,Nescafe,Beverages
8471,ԴՅՈՒՐԱԿԻՐ ՀԱՄԱԿԱՐԳԻՉ ՊԼԱՆՇԵՏ SAMSUNG TAB A9 8 7 WIFI 4/64GB X110 - R83X300P0YA _x000D_ R83X300NV4L _x000D_ R83X300N77N _x000D_ R83X300N62F _x000D_ R83X300MHDF _x000D_ R83X300MDLF _x000D_ R83X300MCYW _x000D_ R83X300M94M _x000D_ R83X300M8ZZ _x000D_ R83X300M8NH _x000D_ R83X300PLRJ _x000D_ R83X300PK8N _x000D_ R83X300NLMM _x000D_ R83X300MY6Z _x000D_ R83X300MXEF _x000D_ R83X300MX4K _x000D_ R83X300MWYE _x000D_ R83X300MWVH _x000D_ R83X300MWRW _x000D_ R83X300MWMB _x000D_ R83X300P6NH _x000D_ R83X300P6HL _x000D_ R83X300P1SH _x000D_ R83X300P16J _x000D_ R83X300NWWM _x000D_ R83X300NVBF _x000D_ R83X300NV9H _x000D_ R83X300NV8J _x000D_ R83X300M1ZB _x000D_ R83X300M06A _x000D_ R83X300NQ5A _x000D_ R83X300M95J _x000D_ R83X300M8VD _x000D_ R83X300M6MX _x000D_ R83X300M56B _x000D_ R83X300M4SW _x000D_ R83X300M4MK _x000D_ R83X300M4GD _x000D_ R83X300M4BR _x000D_ R83X300M3XN _x000D_ R83X300QMTL _x000D_ R83X300QEYR _x000D_ R83X300QEKA _x000D_ R83X300QEJP _x000D_ R83X300QEHD _x000D_ R83X300QEGX _x000D_ R83X300QECR _x000D_ R83X300QE0A _x000D_ R83X300QDXE _x000D_ R83X300Q7KZ _x000D_ R83X3006KSW _x000D_ R83X3006JYX _x000D_ R83X3005Z9R _x000D_ R83X3005Z6M _x000D_ R83X3005Z2T _x000D_ R83X3005YTE _x000D_ R83X3005YRR _x000D_ R83X3005YQH _x000D_ R83X3005YNM _x000D_ R83X3005YLV _x000D_ R83X3006JFA _x000D_ R83X3006JDD _x000D_ R83X3006J9F _x000D_ R83X30064VD _x000D_ R83X300607W _x000D_ R83X300606V _x000D_ R83X300605L _x000D_ R83X300604T _x000D_ R83X300603B _x000D_ R83X300601Z,Samsung,Electronics
6404,SPORT BLACK-36,Unknown,Other
8518,ՁԱՅՆԱՅԻՆ ՈՒԺԵՂԱՐԱՐ HIKVISION DS-QAE1A80G1-VB Մ Մ Մ Ս Օ Գ ՏՈՂ 901,Unknown,Other
4818,Սիլկ Սոֆտ 100 հ երիցուկ,Unknown,Other
3307,Նիվեա մեն լոգանքի գել 500մլ,Nivea,Cosmetics
3304,Լոգանքի գել Nivea տղամարդու 250մլ արծաթե պաշտպան,Nivea,Cosmetics
1704,Ձողիկ Քաղցր Ապաչի 105գ,Apache,Other
1601,Երշիկ կիասապխտած Ռուսական Գանձասար,Ganjasar,Food Products
3307,Ձեռքի քսուք NIVEA 5 ml,Nivea,Other
6307,ՊԱՇՏՊԱՆԻՉ ԺԻԼԵՏ ՎԱԶՔԻ ՀԱՄԱՐ 8 ՀԱՏ,Gillette,Clothing
6115,ԳՈՒԼՊԱ ՄՈԽՐԱԳ 12-18 ALEX BF5507,Alex,Clothing
4818,Ժիլետ Փրփուր 300մլ Քլին լոտուս,Gillette,Clothing
3307,Կրեմ սափրվելու Nivea,Nivea,Cosmetics
2208,Արմենիա Օղի Արմենիա 0 7լ կլասիկ,Unknown,Other
2208,Կոնյակ Արարատ Անի 7 40 0 25լ,Unknown,Other
406,Մարիաննա կրեմ հարելու համար 1լ,Marianna,Cosmetics
208,ԱԹԵՆՔ Պիկանտ փոքր QR,Athenk,Other
1905,Վաֆլի Յաշկինո գլազ 200 գ,Yashkino,Food Products
8511,ՎԱՌՔԻ ԿՈՃԵՐ ՄԱՐԴԱՏԱՐ MERCEDES-BENZ Ա/Մ-Ի ՀԱՄԱՐ HELLA ԱՊՐԱՆՔԱՆԻՇԻ 2000-2007_x000D_ 5DA193175561,Mercedes-Benz,Auto Parts
6402,ՍՊՈՐՏ 2 HP ADS EG9327 WHITE BLUE GREY/36,Unknown,Clothing
6201,ՏՂԱՄԱՐԴՈՒ ԲԱՃԿՈՆՆԵՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ ZARA,Zara,Clothing
4818,Տնտեսական Ապրանքներ Զ Թ Սիլք Սոֆթ 1 Հատանոց,Unknown,Other
6104,20010693968 2787680 Zara Women Կիսաշրջազգեստ,Zara,Other
6115,զուգագուլպա alex perfect 20d castoro 4l,Alex,Clothing
8708,SB56 Sb56 352382 citroen xantia 93- f rh большой с,Unknown,Other
1601,ԵՐՇԻԿ ԳՅՈՒՄՐԻ ԳԱՆՁԱՍԱՐ 600Գ,Ganjasar,Food Products
210,նրբերշիկ Արմենիա աղքով կգ,Unknown,Food Products
2106,Տրյուֆել Գրանդ Քենդի Լակոմկա կգ,Grand Candy,Other
1601,ՁՈՂԻԿՆԵՐ ԽՈԶԻ ԱԹԵՆՔ 30գ,Athenk,Other
1806,Գրանդ Քենդի Դրաժե Պանդա 50գ,Grand Candy,Other
8205,մուրճ ռետին կանաչ 500գ,Unknown,Other
4803,Silk Soft փափուկ անձեռոցիկ 300 հ,Silk Soft,Household
901,Սուրճ Նեսկաֆե Արաբիկա ապակե տարրա 95գ,Nescafe,Beverages
6109,20010664348 2685850 268585 - s Oliver Men Շապիկ,Unknown,Clothing
3004,Պամպերս 9-14 կգ N4,Pampers,Other
101,ԱՆՁ ՍԻԼԿ ՍՈՖՏ ՎԻՏԱ 120Հ 3Շ,Unknown,Other
8708,MERCEDES-BENZ ՄԱԿՆԻՇԻ 2003-2005Թ ԼՐԱԿ W211 ԹԱՓՔՈՎ ՄԱՐԴԱՏԱՐ Ա/Մ-ՐԻ ԱՌՋևԻ ԹԱՓԱՐԳԵԼՆԵՐ /ԱՌԱՆՑ ՀԱԿԱՄԱՌԱԽՈւՂԱՅԻՆ ԼԱՊՏԵՐՆԵՐ/ ՕԳՏ -3ՀԱՏ ԸՍՏ Փ/Ե- 01022501 ԱՌ 15 04 2025Թ,Mercedes-Benz,Auto Parts
,Պանիր Չանախ 47 4 5 կգ /կանաչիով/,Unknown,Food Products
2202,Զովացուցիչ ըմպելիք Coca-Cola 1լ- Վիշնյա,Coca-Cola,Beverages
3305,ներկ կարմիր Garnier 7 40,Garnier,Cosmetics
6207,կապիշոն սպորտ հագուստ տղ գառչիչնի մոխր սև,Unknown,Clothing
1905,Կրուասան Grand Cendi կգ,Unknown,Other
3401,Գել դեմքի լվացվելու GARNIER 200մլ նորմալ մաշկի,Garnier,Cosmetics
9603,Ատամի խոզանակ Colgate Comfort,Colgate,Other
1905,Թխվածքաբլիթ Milka CHOCO WAFER 150,Milka,Food Products
1601,գանձասար երշիկ կովկասյան հատ,Ganjasar,Food Products
3004,!Պամպերս 5,Pampers,Other
6109,20010691041 2776380 277638 - Pepperts Unisex Շապիկ,Unknown,Clothing
4016,MERCEDES-BENZ Ա/Մ-Ի ՌԵՏԻՆԵ ՄԻՋԱԴԻՐՆԵՐ 10 ՀԱՏ A 022 997 6045,Mercedes-Benz,Auto Parts
8301,Կողպեք կախովի 38մմ 199006 FINDER,Finder,Other
1601,Աթենք-գանձ Երշիկ կիսաապխտած ֆիննական,Athenk,Food Products
1601,Երշ Կոնյակով Գանձասար հատ,Ganjasar,Other
901,Սուրճ Ռոյալ Արմենիա Կանաչ 100գ,Royal,Beverages
1902,պելմենիներ ռուսական Աթենք կգ,Athenk,Food Products
3919,Երկկողմանի սկոչ կանաչ 12մմ-5մ,Unknown,Household
3305,Շամպուն Garnier Fructis 250մլ 12,Garnier,Cosmetics
3305,Շամպուն GARNIER FRUCTIS 250մլ,Garnier,Cosmetics
8207,FINDER Շաղափ մետաղի 12mm QG195760X,Finder,Other
6105,1057-B Բլուզ խակի կանաչ տղամարդու,Unknown,Clothing
9503,ՌՈՅԱԼ ԲԱՐՁՐԱԽՈՍ ԱԹՈՌ 15990,Royal,Other
3208,Ներկ սպիտակ փայլուն 2 6կգ,Unknown,Cosmetics
2309,Royal Canin Շան չոր կեր,Royal,Other
3307,Փրփուր սափրվելու Նիվեա Ֆրեշ 200մլ,Nivea,Cosmetics
2009,Տոմատի Հյութ Ռոյալ Կծու 1լ,Royal,Beverages
3401,լվացքի փափկացնող հեղուկ Savex 900մլ,Savax,Household
1702,ՇՈԿ ՍԱԼԻԿ ՄԻԼԿԱ 80Գ,Milka,Other
,Զուգ թուղթ Սիլկ սոֆթ 65մ էժան,Silk Soft,Other
6307,Զ/Թ Silk Soft 2հ-ոց 3շերտ ցել հատ,Silk Soft,Other
1806,Շոկ Սալիկ Միլկա կապուչինո 92գր,Milka,Other
1905,Վաֆլի Ցիտ Գրանդ Քենդի կգ,Grand Candy,Food Products
1904,Ապաչի շոկ գնդիկներ կգ 1024,Apache,Other
8544,ՀԱՂՈՐԴԱԼԱՐԵՐԻ ԼՐԱԿԱԶՄԵՐ ԹԱՆԿԱՐԺԵՔ ՄԵՏԱՂՆԵՐ ՉՊԱՐՈՒՆԱԿՈՂ MERCEDES BENZ 1984-2002 ԹԹ ՄԱՐԴԱՏԱՐ Ա/Մ-Ի ՀԱՄԱՐ WXQP 151213 - 120 ՀԱՏ,Mercedes-Benz,Auto Parts
3307,Հոտազերծիչ-գել Gillette Power Rush 70մլ,Gillette,Cosmetics
1704,Շոկոլադե սալիկ Ռոշեն ծակոտկեն 80գր,Roshen,Food Products
1602,Բաստուրմա Գանձասար կգ,Ganjasar,Food Products
9609,ՊԱՍՏԵԼՆԵՐԻ ՀԱՎԱՔԱԾՈՒՆԵՐ ՆԿԱՐՉԱԿԱՆ ՊԱՐԱԳԱՆԵՐՈՎ ՈՒ ՊԼ ՏՈՒՓՈՎ՝ ROYAL LANGNICKEL - 3 ՀԱՏ,Royal,Other
6115,Զուգագուլպա Ալեքս Բեյսիք 20d բրոնզո 5XL,Alex,Clothing
2402,Ծխ Ararat սև,Unknown,Other
8708,2015Թ MERCEDES BENZ CLS ՄԱԿՆԻՇԻ Ա/Մ-Ի ՋԵՐՄԱՓՈԽԱՆԱԿԻՉԻ ԵՐԵՍՊԱՏԻՉՆԵՐ 1 ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՌԱՆՑ ԱՐՏԻԿՈՒԼ,Mercedes-Benz,Auto Parts
3917,խող P V C կանաչ 1/2,Unknown,Other
8536,OVIVO սպիտակ շտեպցել առանց պանե լ,Unknown,Other
8212,8212-Ժիլետ Բլու 3 6 2,Gillette,Clothing
,Թխվածքաբլիթ Միլկա Շոկո Ջաֆֆա նարնջի 147գր,Milka,Food Products
2202,Կոկա-կոլա բալ 0 5,Coca-Cola,Beverages
1209,ԲՈՂԿ սպիտակ,Unknown,Other
1601,Երշիկ սիրողական նախաճաշի Աթենք Գան,Athenk,Food Products
1601,Աթենք Նագեթ Հավի պանրով,Athenk,Other
1806,ՇՈԿՈԼԱԴ ԿԻՆԴԵՐ 50գ,Unknown,Food Products
2105,Պաղպաղակ Գրանդ Քենդի ՏորԹ,Grand Candy,Food Products
6104,8684147337919 Ժիլետ,Gillette,Clothing
1905,Վաֆլե տորթ Յաշկինո 250գ,Yashkino,Other
2202,Գազավորված ըմպելիք Coca-Cola 0 25մլ կարամելով,Coca-Cola,Beverages
1806,Վաֆլի Roshen Վաֆերս Choco 72գ,Roshen,Food Products
1905,Պրյանիկ Յաշկինո Շոկոլադային 350 գ,Yashkino,Food Products
9619,Փամփերս տակդիր անդրավարտիք N48 15-17կգ 5 Հատ,Unknown,Clothing
1704,Նվեր ամանորյա Դարոինք Դենի Սունդուկ,Daroink,Other
2201,Ջուր Ararat 0 5լ գազավորված պլ/շ,Unknown,Beverages
8708,MERCEDES BENC C CLASS 2015Թ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՏԱԿԻ ՊԼԱՍՏՄԱՍԵ ԿԵՂՏԱՊԱՇՏՊԱՆՉՆԵՐ 14ՀԱՏ ԱՌԱՆՑ ՄԱԿՆՇՄԱՆ ԱՐՏ C2055240200,Mercedes-Benz,Auto Parts
6115,մասիկ տղ ALEX 5401,Alex,Clothing
1601,Բաստուրմա կգ/Գանձասար,Ganjasar,Food Products
7319,Արևածաղիկ APACHE 160 g,Apache,Other
4202,ՏՂԱՆԵՐԻ ԳՈՏԻ-ՊԱՅՈՒՍԱԿՆԵՐ ԵՐԵՍԱՄԱՍԸ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,Zara,Clothing
1905,ՄԻԼԿԱ ՉՈՔ ՍԵՆԴՎԻՉ 150ԳՐ,Milka,Other
1805,Կակաո Փոշի Գրանդ քենդի 40գ,Grand Candy,Household
3307,Դեզոդոր-սփրեյ Նիվեա Փաուր 72ժ Անտեսանելի տղ/համար,Nivea,Clothing
1905,Թ/Բ ԱՄԵՐԻԿՅԱՆ ՅԱՇԿԻՆՈ 200,Yashkino,Other
401,Կաթ Մարիաննա 1 5 0 5 լ,Marianna,Food Products
8512,MERCEDES-BENZ Ա/Մ-Ի ԼՈՒՍԱՐՁԱԿ A 910 820 0300 SPRINTER 2018-2024,Mercedes-Benz,Auto Parts
,Բալզամ Նիվեա 100մլ,Nivea,Cosmetics
9619,ՊԱՄՊԵՐՍ ՋՈՅՖՈՒԼ 6 36ՀԱՏ,Pampers,Other
5702,ԳՈՐԳ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ - 1 ՀԱՏ ZARA HOME,Zara,Household
2202,COCA COLA ՍՈՒՐՃՈՎ Թ/Տ 250մլ,Coca-Cola,Beverages
210,Սալ ԱԹԵՆՔ,Athenk,Other
1806,Շոկ սալիկ MIlka Կաթնային 80գ,Milka,Food Products
4015,Շապիկ կանացի Alex սև W2001 4XL,Alex,Clothing
1806,Շոկ Սալիկ MILKA 92g,Milka,Other
3307,Հոտազերծիչ գնդիկավոր Նիվեա կանացի 50մլ,Nivea,Cosmetics
6115,Տղամարդու Zegna Sport Վահան սև M-5406 չափս 43-44,Unknown,Clothing
7117,Վզնոց Էլիզիա կանաչ մալախիտ սպիտակ,Unknown,Other
2208,Կոնյակ Արարատ 3աստղ 0 7լ,Unknown,Clothing
9616,Գիզմո պամպերս 6համար,Pampers,Other
1905,Թխվածքաբլիթ Միլկա 35գ,Milka,Food Products
1905,Թխվածքաբլիթ Միլկա 30գր Չոկո Վաֆեր Շոկոլադ,Milka,Food Products
9619,Պամպերս պրեմիում-2,Pampers,Other
2007,Կոնֆետ Գրանդ Քենդի Բարբարիս կգ,Grand Candy,Food Products
2009,Գազ ըմպ Coca Cola 2լ,Coca-Cola,Other
9503,Զատիկի նապո կանաչ փոքր 6376,Unknown,Other
401,Կաթ Մարիաննա 3 2 450մլ թ/տ,Marianna,Food Products
8203,ՁԵՌՔԻ ԳՈՐԾԻՔ ԿՑԱՔՑԱՆ FINDER 384 ՀԱՏ,Finder,Other
3306,մածուկ ատամի colgate kids 80ml,Colgate,Other
3305,Մազերի դիմակ գարնիեր ֆռուկտիս կեռատին 320մլ,Garnier,Cosmetics
1905,Կրեկեր Հացիկ Դարոյնք 100գ,Daroink,Other
2204,Գինի Արմենիա կարմիր կիսաքաղցր նռան 0 75լ,Unknown,Beverages
,Շամպուն Գարնիեր Ֆրուկտիս Սուպերֆուդ Պապայա վերականգնում 350մլ,Garnier,Cosmetics
6111,ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՇԱՊԻԿՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 39 ՀԱՏ ZARA,Zara,Clothing
3402,Savex 3 45 kg լվածքի փոշի,Savax,Household
8708,MERCEDES C-CLASS 2013-2020 W205 4x4 ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ ԿԱԽՈՑԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ԿԱԽՈՑԻ ԼԾԱԿ ԳՆԴԱՁԵՎ ՀԵՆԱԿՈՎ TEKNOROT ՄԱԿՆՇՄԱՄԲ 5 ՀԱՏ_x000D_ /ԱՐՏԻԿՈՒԼ M-1008/,Mercedes-Benz,Auto Parts
1806,ՌՈՇԵՆ ԿՈՆԱՖԵՏՏՈ,Roshen,Other
1806,Կոնֆետ Ռոշեն քենդի նուտ տեսականի,Roshen,Food Products
3402,Սավեքս լվացքի կոճակ 28հ,Savax,Household
4818,ՌԼ զուգ թուղթ 4հ 30 կանաչ,Unknown,Other
1806,Թխվացքաբլիթ Շոկոլադե Milka 126g,Milka,Food Products
406,Սերուցք Մարիաննա ուլտրապաստերիզ,Marianna,Other
1905,ԱՊԱՉԻ ՉԻՊՍ ՏՈՒՓՈՎ,Apache,Other
3401,ՀԵՂՈՒԿ ՕՃԱՌ ROYA 3 5լ,Unknown,Cosmetics
3306,Ատամի Մածուկ Կոլգեյտ 150մլ Եռակի Ազդեցություն,Unknown,Cosmetics
8708,MERCEDES BENZ ՄԱՐԴԱՏԱՐ Ա/Մ Ի ՂԵԿԱՅԻՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍ՝ ՁԳԱՁՈՂ LEMFORDER ԱՊՐԱՆԱՔԱՅԻՆ ՆՇԱՆՈՎ 4ՀԱՏ ԱՐՏ 3114701 ՀՀ ՊԵԿ Մ Ս ՕԲՅԵԿՏՆԵՐԻ ԳՐԱՆՑԱՄԱՏՅԱՆԻ ԹԻՎ 627 ՏՈՂ,Mercedes-Benz,Auto Parts
8413,ՎԱՌԵԼԻՔԻ ՊՈՄՊ ՄԱՐԴԱՏԱՐ MERCEDES-BENZ Ա/Մ-Ի ՀԱՄԱՐ URO PARTS ԱՊՐԱՆՔԱՆԻՇԻ 5ՀԱՏ 2 214 708 494 1998-2003Թ,Mercedes-Benz,Auto Parts
8419,Ջրատաքացուցիչ 12լ GRAND ապակի,Unknown,Other
8212,Դիմակ դեմքի կանաչ զեյթուն 7909,Unknown,Cosmetics
1806,Թխվածքաբլիթ Kinder Happy Hippo 103 5 գր,Unknown,Food Products
3303,Nivea շայբա 30մլ,Nivea,Other
9619,Մանկական Տակդիր Pampers N2,Pampers,Clothing
1704,Կարամել Էֆկալիպտ Մենթոլ Ռոշեն կգ,Roshen,Other
1806,Դրաժե Grand Candy Պանդա 150գ,Grand Candy,Other
3402,Լվացքի փոշի Savex 1 2կգ հատ,Savax,Household
3004,Զիլտ,Unknown,Other
3305,Մազի ներկ Garnier Color Sensation N5 62 110մլ,Garnier,Cosmetics
1601,Երշիկ Գանձասար կրեմլյան կգ,Ganjasar,Food Products
4016,Сальник вала сошки рулевого управления с пружиной,Unknown,Other
2103,2103 - Աջիկա Արտֆուդ կծու 260գր,Artfood,Other
1904,Ձողիկ քաղցր Apache 300գր դասական,Apache,Other
3402,սավեքս 1 2կգ փիրուզ 2/1,Savax,Other
3922,ԼՈԳԱՐԱՆԻ ՊՈԼԿԱ 2 ՀԱՐԿ ԱՆԿՅՈՒՆԱՅԻՆ SAVOL S-002514-2,Unknown,Other
1601,Երշիկ Դասական բժ/սիր Աթենք կգ,Athenk,Food Products
2402,Ծխախոտ Ararat special 84/5 4 10հ,Unknown,Other
7412,FINDER Շտուցեռ հավաքածու 5կտոր 194108 կոմպրեսորի,Finder,Other
4803,Անձեռոցիկ Silk Soft 2շ 250հատ,Silk Soft,Household
9619,Տակդիր Pampers N3 90հ,Pampers,Household
1806,Սուրճ Ռոյալ Լուծվող Կապույտ 100գր,Royal,Beverages
,Անձեռոցիկ փափուկ 300հ 2շ Սիլկ Սոֆտ,Unknown,Household
1905,Աղի ձողիկներ Դարոյնք 35գր,Daroink,Other
101,ԶՈՒԳԱԳՈԻԼՊԱ ԱԼԵԿՍ ՊԵՐՖԵԿՏ 20 ԴԵՆ,Unknown,Other
2101,նեսկաֆե գոլդ գդ,Nescafe,Beverages
1806,Grand Candi Buryenka,Unknown,Other
2004,Կարմիր պղպեղ մարինացված Royal 500գ,Royal,Other
2106,Յաշկինո Մինի պիշկի 240գ,Yashkino,Other
2005,Վարունգ մարինաց Արտֆուդ 720գր,Artfood,Other
3005,Պամպերս Սլիփի 1հ 44հատ,Pampers,Other
6115,նասկի մանկ ALEX 5507,Alex,Other
902,Սուրճ Ռոյալ Բու 3 1 Հատ,Royal,Beverages
1601,Սարդելկա գանձասար 2000դ,Ganjasar,Other
6101,տղմ սպորտ տակ պեկին 1-6իքս բարակ 6615 կոդ,Unknown,Clothing
101,Շոկ հավաքածու Roshen Liquor 150գր,Roshen,Other
3808,Մոծակի հաբ կանաչ լիստով,Unknown,Other
8517,ՀԵՌԱԽՈՍ SAMSUNG GALAXY A03 CORE 2/32 GB_x000D_ 350133012791971-350906492791979_x000D_ 350133012791930-350906492791938_x000D_ 350133012791872-350906492791870_x000D_ 350133012791864-350906492791862_x000D_ 350133012791849-350906492791847_x000D_ 350133012791823-350906492791821_x000D_ 350133012791757-350906492791755_x000D_ 350133012791732-350906492791730_x000D_ 350133012791690-350906492791698_x000D_ 350133012791278-350906492791276_x000D_ 350133012791260-350906492791268_x000D_ 350133012791112-350906492791110_x000D_ 350133012791088-350906492791086_x000D_ 350133012790767-350906492790765_x000D_ 350133012790726-350906492790724_x000D_ 350133012789918-350906492789916_x000D_ 350133012784059-350906492784057_x000D_ 350133012783895-350906492783893_x000D_ 350133012782087-350906492782085_x000D_ 350133012782046-350906492782044_x000D_ 350133012782004-350906492782002_x000D_ 350133012764051-350906492764059_x000D_ 350133012763889-350906492763887_x000D_ 350133012763624-350906492763622_x000D_ 350133012763376-350906492763374_x000D_ 350133012762527-350906492762525_x000D_ 350133012762469-350906492762467_x000D_ 350133012762220-350906492762228_x000D_ 350133012762204-350906492762202_x000D_ 350133012762154-350906492762152_x000D_ 350133012761776-350906492761774_x000D_ 350133012761701-350906492761709_x000D_ 350133012761412-350906492761410_x000D_ 350133012781907-350906492781905_x000D_ 350133012781790-350906492781798,Samsung,Electronics
3305,Շամպուն GARNIER FRUCTIS-400ml,Garnier,Cosmetics
2201,Հանքային ջուր ԱՐԱՐԱՏ 0 5լ,Unknown,Beverages
2105,Պաղպաղակ էսկիմոս-Գրանդ Քենդի,Grand Candy,Food Products
6104,T28-2209M_2209M Stripe Crw TShirt DP S R DP_LIGHT,Unknown,Other
1602,Պելմենի կգ Գանձասար,Ganjasar,Food Products
3305,Մազի ներկ Գարնիեր Color Sens 6 60,Garnier,Cosmetics
4016,Ա/Մ-Ի ԽՏԱՐԱՐ ՎՈՒԼԿԱՆԱՑՎԱԾ ՌԵՏԻՆԻՑ Mitsubishi ԱՊՐԱՆՔԱՆԻՇԻ P/N 3541A198 Mitsubishi Pajero/Montero Sport / L200 2015-2023 30 ՀԱՏ,Unknown,Other
8517,ԲՋՋԱՅԻՆ ՀԵՌԱԽՈՍ SAMSUNG SM-A366ELVDCAU - 351247480364506 352736260364503_x000D_ 351247480364530 352736260364537_x000D_ 351247480364555 352736260364552_x000D_ 351247480364639 352736260364636_x000D_ 351247480384157 352736260384154_x000D_ 351247480384876 352736260384873_x000D_ 351247480385006 352736260385003_x000D_ 351247480385154 352736260385151_x000D_ 351247480385196 352736260385193_x000D_ 351247480385246 352736260385243_x000D_ 351247480385469 352736260385466_x000D_ 351247480385766 352736260385763_x000D_ 351247480385782 352736260385789_x000D_ 351247480385816 352736260385813_x000D_ 351247480385840 352736260385847_x000D_ 351247480385857 352736260385854_x000D_ 351247480385972 352736260385979_x000D_ 351247480386020 352736260386027_x000D_ 351247480386160 352736260386167_x000D_ 351247480386202 352736260386209,Samsung,Electronics
3305,մ ն գարնիեռ կանաչ 4 3,Unknown,Other
3003,Պամպերս իգական M Vet-0194,Pampers,Other
6205,M Bale 3613 Սպ S,Unknown,Other
403,MARIANNA Yogurt pityevoy 270g,Marianna,Other
6104,8684146360611 Ժիլետ,Gillette,Clothing
7322,ԴԻԶԱՅՆ ՋԵՌՈՒՑՄԱՆ ՄԱՐՏԿՈՑ ROYAL THERMO ՍՊԻՏԱԿ ԿՈԴ H,Royal,Other
1905,Չամիչով թխվածքաբլիթ Դարոյնք կգ,Daroink,Food Products
701,Չիպս Ապաչի Cheese 100գր,Apache,Other
8215,VS-487անձեռոցիկի տակդիր էմալ S,Unknown,Household
101,ՌՈՒԼԵՏ REDCAP ՅԱՇԿԻՆՈ,Yashkino,Other
902,Թեյ կանաչ ԴԻԼՄԱ 20հ,Unknown,Beverages
1905,Դարոինկ Մինի Տուփ,Unknown,Other
2007,Դոնդողե կոնֆետներ Krutfrut Քառասնոտանիներ Յաշկինո,Yashkino,Food Products
1702,Ապաչի 32 գ սմետան սոխ,Apache,Other
3307,Փրփուր Gillette de ras 200ml,Gillette,Other
2001,Ռոյալ Մարինադ Ասորտի 950գ,Royal,Other
1905,Կրեկեր Յաշկինո 185գ,Yashkino,Other
3305,Մազերի դիմակ Garnier Fructis վերականգնող 320մլ,Garnier,Cosmetics
2202,Զով Ըմպելիք Coca-Cola 1 5լ,Coca-Cola,Beverages
,Սուրճ լուծվող Նեսկաֆե կլասսիկ կրեմա 190գ,Nescafe,Beverages
3307,Նիվեա Գել Տղա սափրվ/սառեց Գերմանիա,Nivea,Cosmetics
6207,Տղամարդու Վարտիք Alex M 1104 2XL-5XL,Alex,Clothing
7323,Կաթսա L S 32սմ FLCMSHR32,Unknown,Food Products
2001,Բանջարեղենային ռագու Աջափսանդալ Արտֆուդ ա/տ 335գ,Artfood,Other
403,Պանիր Մարյաննա ապխտած չեչիլ,Unknown,Food Products
101,ՄԻԼԿԱ ՇՈԿՈԼԱԴ,Milka,Food Products
8536,Simon 24 Անջատիչ 1ստեղն 10A /սպիտակ,Unknown,Other
2106,Երշիկ Գանձասար Կովկասյան հատ,Ganjasar,Food Products
3402,Սավեքս Լվացքի կոնդիցիոներ Սոֆթ 1 5լ,Savax,Household
1905,ԱՐՄՉՈԿ ՅԱՇԿԻՆՈ ԹԽՎԱԾՔԱԲԼԻԹ 182ԳՐ,Yashkino,Food Products
1601,ԵՐՇԻԿ ՈՐՍՈՐԴԱԿԱՆ ԳԱՆՁԱՍԱՐ ԿԳ,Ganjasar,Food Products
8212,ածելի Gillette 2 բիկ կապույտ տուփով,Gillette,Cosmetics
2009,Հյութ Արարատ նուռ 1լ,Unknown,Beverages
2202,Grand Candy Սառը սև սուրճ 170մլ,Grand Candy,Beverages
